ID,Rating Value,Created At
9165,3.5,2025-10-17 17:59:21
9164,4.0,2025-10-17 17:59:21
9163,8.1,2025-10-17 17:59:21
9162,4.4,2025-10-17 17:59:21
9161,5.4,2025-10-17 17:59:21
9160,2.5,2025-10-17 17:59:21
9159,7.8,2025-10-17 17:59:21
9158,6.1,2025-10-17 17:59:21
9157,9.9,2025-10-17 17:59:21
9156,9.3,2025-10-17 17:59:21
9155,3.9,2025-10-17 17:59:21
9154,7.5,2025-10-17 17:59:21
9153,4.6,2025-10-17 17:59:21
9152,8.2,2025-10-17 17:59:21
9151,9.4,2025-10-17 17:59:21
9150,9.8,2025-10-17 17:59:21
9149,5.9,2025-10-17 17:59:21
9148,8.3,2025-10-17 17:59:21
9147,2.9,2025-10-17 17:59:21
9146,8.0,2025-10-17 17:59:21
9145,5.2,2025-10-17 17:59:21
9144,1.2,2025-10-17 17:59:21
9143,6.5,2025-10-17 17:59:21
9142,4.0,2025-10-17 17:59:21
9141,5.9,2025-10-17 17:59:21
9140,8.5,2025-10-17 17:59:21
9139,8.8,2025-10-17 17:59:21
9138,3.9,2025-10-17 17:59:21
9137,3.8,2025-10-17 17:59:21
9136,2.3,2025-10-17 17:59:21
9135,2.0,2025-10-17 17:59:21
9134,6.3,2025-10-17 17:59:21
9133,3.2,2025-10-17 17:59:21
9132,5.0,2025-10-17 17:59:21
9131,2.0,2025-10-17 17:59:21
9130,5.5,2025-10-17 17:59:21
9129,5.7,2025-10-17 17:59:21
9128,8.8,2025-10-17 17:59:21
9127,8.9,2025-10-17 17:59:21
9126,8.2,2025-10-17 17:59:21
9125,8.0,2025-10-17 17:59:21
9124,6.3,2025-10-17 17:59:21
9123,2.0,2025-10-17 17:59:21
9122,1.6,2025-10-17 17:59:21
9121,9.6,2025-10-17 17:59:21
9120,9.7,2025-10-17 17:59:21
9119,5.4,2025-10-17 17:59:21
9118,8.2,2025-10-17 17:59:21
9117,9.1,2025-10-17 17:59:21
9116,9.6,2025-10-17 17:59:21
9115,3.6,2025-10-17 17:59:21
9114,6.9,2025-10-17 17:59:21
9113,8.1,2025-10-17 17:59:21
9112,3.1,2025-10-17 17:59:21
9111,6.0,2025-10-17 17:59:21
9110,7.1,2025-10-17 17:59:21
9109,9.6,2025-10-17 17:59:21
9108,8.8,2025-10-17 17:59:21
9107,1.3,2025-10-17 17:59:21
9106,5.8,2025-10-17 17:59:21
9105,8.4,2025-10-17 17:59:21
9104,7.7,2025-10-17 17:59:21
9103,4.5,2025-10-17 17:59:21
9102,5.1,2025-10-17 17:59:21
9101,9.9,2025-10-17 17:59:21
9100,5.0,2025-10-17 17:59:21
9099,1.6,2025-10-17 17:59:21
9098,7.5,2025-10-17 17:59:21
9097,2.9,2025-10-17 17:59:21
9096,5.9,2025-10-17 17:59:21
9095,2.3,2025-10-17 17:59:21
9094,1.5,2025-10-17 17:59:21
9093,9.8,2025-10-17 17:59:21
9092,2.2,2025-10-17 17:59:21
9091,3.7,2025-10-17 17:59:21
9090,3.6,2025-10-17 17:59:21
9089,3.9,2025-10-17 17:59:21
9088,1.1,2025-10-17 17:59:21
9087,8.7,2025-10-17 17:59:21
9086,7.1,2025-10-17 17:59:21
9085,9.3,2025-10-17 17:59:21
9084,1.1,2025-10-17 17:59:21
9083,8.6,2025-10-17 17:59:21
9082,5.1,2025-10-17 17:59:21
9081,6.0,2025-10-17 17:59:21
9080,7.5,2025-10-17 17:59:21
9079,6.3,2025-10-17 17:59:21
9078,2.8,2025-10-17 17:59:21
9077,8.3,2025-10-17 17:59:21
9076,3.2,2025-10-17 17:59:21
9075,6.6,2025-10-17 17:59:21
9074,3.2,2025-10-17 17:59:21
9073,4.0,2025-10-17 17:59:21
9072,3.3,2025-10-17 17:59:21
9071,7.5,2025-10-17 17:59:21
9070,2.5,2025-10-17 17:59:21
9069,3.0,2025-10-17 17:59:21
9068,2.1,2025-10-17 17:59:21
9067,6.3,2025-10-17 17:59:21
9066,9.8,2025-10-17 17:59:21
9065,5.4,2025-10-17 17:59:21
9064,3.3,2025-10-17 17:59:21
9063,3.3,2025-10-17 17:59:21
9062,2.2,2025-10-17 17:59:21
9061,9.5,2025-10-17 17:59:21
9060,4.6,2025-10-17 17:59:21
9059,2.1,2025-10-17 17:59:21
9058,1.5,2025-10-17 17:59:21
9057,9.4,2025-10-17 17:59:21
9056,4.3,2025-10-17 17:59:21
9055,3.6,2025-10-17 17:59:21
9054,9.7,2025-10-17 17:59:21
9053,1.2,2025-10-17 17:59:21
9052,1.2,2025-10-17 17:59:21
9051,9.3,2025-10-17 17:59:21
9050,3.7,2025-10-17 17:59:21
9049,1.9,2025-10-17 17:59:21
9048,5.8,2025-10-17 17:59:21
9047,7.3,2025-10-17 17:59:21
9046,4.7,2025-10-17 17:59:21
9045,1.7,2025-10-17 17:59:21
9044,5.8,2025-10-17 17:59:21
9043,4.1,2025-10-17 17:59:21
9042,3.0,2025-10-17 17:59:21
9041,9.6,2025-10-17 17:59:21
9040,7.3,2025-10-17 17:59:21
9039,8.8,2025-10-17 17:59:21
9038,4.5,2025-10-17 17:59:21
9037,9.6,2025-10-17 17:59:21
9036,6.1,2025-10-17 17:59:21
9035,2.3,2025-10-17 17:59:21
9034,1.8,2025-10-17 17:59:21
9033,7.2,2025-10-17 17:59:21
9032,2.2,2025-10-17 17:59:21
9031,9.0,2025-10-17 17:59:21
9030,7.2,2025-10-17 17:59:21
9029,6.3,2025-10-17 17:59:21
9028,3.5,2025-10-17 17:59:21
9027,1.4,2025-10-17 17:59:21
9026,2.4,2025-10-17 17:59:21
9025,1.9,2025-10-17 17:59:21
9024,9.3,2025-10-17 17:59:21
9023,8.1,2025-10-17 17:59:21
9022,3.6,2025-10-17 17:59:21
9021,7.6,2025-10-17 17:59:21
9020,1.2,2025-10-17 17:59:21
9019,9.6,2025-10-17 17:59:21
9018,1.9,2025-10-17 17:59:21
9017,4.2,2025-10-17 17:59:21
9016,2.2,2025-10-17 17:59:21
9015,4.3,2025-10-17 17:59:21
9014,6.9,2025-10-17 17:59:21
9013,8.0,2025-10-17 17:59:21
9012,7.0,2025-10-17 17:59:21
9011,4.5,2025-10-17 17:59:21
9010,5.6,2025-10-17 17:59:21
9009,7.8,2025-10-17 17:59:21
9008,5.7,2025-10-17 17:59:21
9007,9.1,2025-10-17 17:59:21
9006,4.6,2025-10-17 17:59:21
9005,4.9,2025-10-17 17:59:21
9004,1.2,2025-10-17 17:59:21
9003,4.4,2025-10-17 17:59:21
9002,7.9,2025-10-17 17:59:21
9001,4.1,2025-10-17 17:59:21
5389,8.1,2025-10-17 17:59:19
5388,9.5,2025-10-17 17:59:19
5387,4.1,2025-10-17 17:59:19
5386,3.4,2025-10-17 17:59:19
5385,2.8,2025-10-17 17:59:19
5384,2.0,2025-10-17 17:59:19
5383,4.2,2025-10-17 17:59:19
5382,6.3,2025-10-17 17:59:19
5381,1.1,2025-10-17 17:59:19
5380,8.2,2025-10-17 17:59:19
5379,5.4,2025-10-17 17:59:19
5378,9.7,2025-10-17 17:59:19
5377,1.3,2025-10-17 17:59:19
5376,8.8,2025-10-17 17:59:19
5375,8.1,2025-10-17 17:59:19
5374,2.2,2025-10-17 17:59:19
5373,8.9,2025-10-17 17:59:19
5372,5.2,2025-10-17 17:59:19
5371,5.7,2025-10-17 17:59:19
5370,6.3,2025-10-17 17:59:19
5369,3.1,2025-10-17 17:59:19
5368,3.4,2025-10-17 17:59:19
5367,5.7,2025-10-17 17:59:19
5366,1.4,2025-10-17 17:59:19
5365,8.1,2025-10-17 17:59:19
5364,5.8,2025-10-17 17:59:19
5363,7.3,2025-10-17 17:59:19
5362,2.5,2025-10-17 17:59:19
5361,1.2,2025-10-17 17:59:19
5360,8.6,2025-10-17 17:59:19
5359,7.6,2025-10-17 17:59:19
5358,4.9,2025-10-17 17:59:19
5357,6.0,2025-10-17 17:59:19
5356,5.1,2025-10-17 17:59:19
5355,6.8,2025-10-17 17:59:19
5354,7.1,2025-10-17 17:59:19
5353,3.6,2025-10-17 17:59:19
5352,2.9,2025-10-17 17:59:19
5351,1.2,2025-10-17 17:59:19
5350,6.9,2025-10-17 17:59:19
5349,7.0,2025-10-17 17:59:19
5348,2.4,2025-10-17 17:59:19
5347,8.9,2025-10-17 17:59:19
5346,5.9,2025-10-17 17:59:19
5345,3.6,2025-10-17 17:59:19
5344,5.2,2025-10-17 17:59:19
5343,7.0,2025-10-17 17:59:19
5342,7.1,2025-10-17 17:59:19
5341,4.6,2025-10-17 17:59:19
5340,3.8,2025-10-17 17:59:19
5339,4.2,2025-10-17 17:59:19
5338,6.5,2025-10-17 17:59:19
5337,3.8,2025-10-17 17:59:19
5336,4.1,2025-10-17 17:59:19
5335,7.6,2025-10-17 17:59:19
5334,1.9,2025-10-17 17:59:19
5333,2.9,2025-10-17 17:59:19
5332,1.4,2025-10-17 17:59:19
5331,4.5,2025-10-17 17:59:19
5330,8.7,2025-10-17 17:59:19
5329,2.7,2025-10-17 17:59:19
5328,7.2,2025-10-17 17:59:19
5327,9.5,2025-10-17 17:59:19
5326,5.3,2025-10-17 17:59:19
5325,3.1,2025-10-17 17:59:19
5324,1.5,2025-10-17 17:59:19
5323,9.9,2025-10-17 17:59:19
5322,2.5,2025-10-17 17:59:19
5321,6.2,2025-10-17 17:59:19
5320,1.7,2025-10-17 17:59:19
5319,5.6,2025-10-17 17:59:19
5318,4.4,2025-10-17 17:59:19
5317,1.5,2025-10-17 17:59:19
5316,8.3,2025-10-17 17:59:19
5315,2.0,2025-10-17 17:59:19
5314,1.3,2025-10-17 17:59:19
5313,4.3,2025-10-17 17:59:19
5312,6.5,2025-10-17 17:59:19
5311,2.0,2025-10-17 17:59:19
5310,2.4,2025-10-17 17:59:19
5309,9.2,2025-10-17 17:59:19
5308,8.8,2025-10-17 17:59:19
5307,3.0,2025-10-17 17:59:19
5306,4.6,2025-10-17 17:59:19
5305,5.6,2025-10-17 17:59:19
5304,4.1,2025-10-17 17:59:19
5303,8.4,2025-10-17 17:59:19
5302,5.8,2025-10-17 17:59:19
5301,6.1,2025-10-17 17:59:19
5300,8.8,2025-10-17 17:59:19
5299,7.0,2025-10-17 17:59:19
5298,8.6,2025-10-17 17:59:19
5297,5.5,2025-10-17 17:59:19
5296,2.4,2025-10-17 17:59:19
5295,2.2,2025-10-17 17:59:19
5294,6.6,2025-10-17 17:59:19
5293,6.9,2025-10-17 17:59:19
5292,3.7,2025-10-17 17:59:19
5291,9.7,2025-10-17 17:59:19
5290,7.1,2025-10-17 17:59:19
5289,7.6,2025-10-17 17:59:19
5288,9.3,2025-10-17 17:59:19
5287,2.5,2025-10-17 17:59:19
5286,4.5,2025-10-17 17:59:19
5285,9.1,2025-10-17 17:59:19
5284,7.8,2025-10-17 17:59:19
5283,1.0,2025-10-17 17:59:19
5282,9.3,2025-10-17 17:59:19
5281,1.6,2025-10-17 17:59:19
5280,8.4,2025-10-17 17:59:19
5279,1.1,2025-10-17 17:59:19
5278,8.2,2025-10-17 17:59:19
5277,2.9,2025-10-17 17:59:19
5276,2.9,2025-10-17 17:59:19
5275,7.4,2025-10-17 17:59:19
5274,4.5,2025-10-17 17:59:19
5273,1.8,2025-10-17 17:59:19
5272,6.1,2025-10-17 17:59:19
5271,6.3,2025-10-17 17:59:19
5270,5.3,2025-10-17 17:59:19
5269,7.9,2025-10-17 17:59:19
5268,6.9,2025-10-17 17:59:19
5267,5.1,2025-10-17 17:59:19
5266,8.3,2025-10-17 17:59:19
5265,3.0,2025-10-17 17:59:19
5264,9.6,2025-10-17 17:59:19
5263,3.7,2025-10-17 17:59:19
5262,8.6,2025-10-17 17:59:19
5261,5.6,2025-10-17 17:59:19
5260,9.4,2025-10-17 17:59:19
5259,1.2,2025-10-17 17:59:19
5258,8.1,2025-10-17 17:59:19
5257,4.3,2025-10-17 17:59:19
5256,7.4,2025-10-17 17:59:19
5255,3.0,2025-10-17 17:59:19
5254,9.5,2025-10-17 17:59:19
5253,2.0,2025-10-17 17:59:19
5252,3.3,2025-10-17 17:59:19
5251,1.1,2025-10-17 17:59:19
5250,8.1,2025-10-17 17:59:19
5249,9.7,2025-10-17 17:59:19
5248,2.3,2025-10-17 17:59:19
5247,2.1,2025-10-17 17:59:19
5246,8.4,2025-10-17 17:59:19
5245,4.9,2025-10-17 17:59:19
5244,9.2,2025-10-17 17:59:19
5243,9.0,2025-10-17 17:59:19
5242,9.1,2025-10-17 17:59:19
5241,7.9,2025-10-17 17:59:19
5240,2.1,2025-10-17 17:59:19
5239,8.1,2025-10-17 17:59:19
5238,3.3,2025-10-17 17:59:19
5237,2.5,2025-10-17 17:59:19
5236,5.1,2025-10-17 17:59:19
5235,3.7,2025-10-17 17:59:19
5234,9.2,2025-10-17 17:59:19
5233,8.3,2025-10-17 17:59:19
5232,4.7,2025-10-17 17:59:19
5231,7.6,2025-10-17 17:59:19
5230,4.7,2025-10-17 17:59:19
5229,2.3,2025-10-17 17:59:19
5228,6.8,2025-10-17 17:59:19
5227,3.1,2025-10-17 17:59:19
5226,1.6,2025-10-17 17:59:19
5225,4.4,2025-10-17 17:59:19
5224,4.7,2025-10-17 17:59:19
5223,5.1,2025-10-17 17:59:19
5222,2.7,2025-10-17 17:59:19
5221,9.7,2025-10-17 17:59:19
5220,7.1,2025-10-17 17:59:19
5219,9.8,2025-10-17 17:59:19
5218,3.3,2025-10-17 17:59:19
5217,3.1,2025-10-17 17:59:19
5216,8.2,2025-10-17 17:59:19
5215,2.8,2025-10-17 17:59:19
5214,8.3,2025-10-17 17:59:19
5213,5.4,2025-10-17 17:59:19
5212,6.2,2025-10-17 17:59:19
5211,8.1,2025-10-17 17:59:19
5210,5.4,2025-10-17 17:59:19
5209,5.3,2025-10-17 17:59:19
5208,8.9,2025-10-17 17:59:19
5207,9.5,2025-10-17 17:59:19
5206,6.2,2025-10-17 17:59:19
5205,2.3,2025-10-17 17:59:19
5204,2.6,2025-10-17 17:59:19
5203,6.8,2025-10-17 17:59:19
5202,1.1,2025-10-17 17:59:19
5201,4.7,2025-10-17 17:59:19
5200,6.6,2025-10-17 17:59:19
5199,3.1,2025-10-17 17:59:19
5198,3.0,2025-10-17 17:59:19
5197,9.9,2025-10-17 17:59:19
5196,3.7,2025-10-17 17:59:19
5195,7.4,2025-10-17 17:59:19
5194,7.0,2025-10-17 17:59:19
5193,5.3,2025-10-17 17:59:19
5192,9.0,2025-10-17 17:59:19
5191,7.5,2025-10-17 17:59:19
5190,3.4,2025-10-17 17:59:19
5189,9.5,2025-10-17 17:59:19
5188,5.2,2025-10-17 17:59:19
5187,9.3,2025-10-17 17:59:19
5186,6.9,2025-10-17 17:59:19
5185,3.5,2025-10-17 17:59:19
5184,6.7,2025-10-17 17:59:19
5183,8.0,2025-10-17 17:59:19
5182,1.3,2025-10-17 17:59:19
5181,8.7,2025-10-17 17:59:19
5180,5.8,2025-10-17 17:59:19
5179,5.5,2025-10-17 17:59:19
5178,6.8,2025-10-17 17:59:19
5177,1.7,2025-10-17 17:59:19
5176,3.9,2025-10-17 17:59:19
5175,6.2,2025-10-17 17:59:19
5174,1.8,2025-10-17 17:59:19
5173,9.7,2025-10-17 17:59:19
5172,6.3,2025-10-17 17:59:19
5171,8.5,2025-10-17 17:59:19
5170,8.5,2025-10-17 17:59:19
5169,8.6,2025-10-17 17:59:19
5168,9.6,2025-10-17 17:59:19
5167,7.5,2025-10-17 17:59:19
5166,1.3,2025-10-17 17:59:19
5165,2.3,2025-10-17 17:59:19
5164,5.7,2025-10-17 17:59:19
5163,7.3,2025-10-17 17:59:19
5162,9.9,2025-10-17 17:59:19
5161,7.7,2025-10-17 17:59:19
5160,6.4,2025-10-17 17:59:19
5159,2.5,2025-10-17 17:59:19
5158,6.2,2025-10-17 17:59:19
5157,5.2,2025-10-17 17:59:19
5156,8.2,2025-10-17 17:59:19
5155,3.9,2025-10-17 17:59:19
5154,7.7,2025-10-17 17:59:19
5153,2.6,2025-10-17 17:59:19
5152,1.6,2025-10-17 17:59:19
5151,7.2,2025-10-17 17:59:19
5150,7.0,2025-10-17 17:59:19
5149,1.2,2025-10-17 17:59:19
5148,1.1,2025-10-17 17:59:19
5147,9.9,2025-10-17 17:59:19
5146,6.7,2025-10-17 17:59:19
5145,4.7,2025-10-17 17:59:19
5144,5.1,2025-10-17 17:59:19
5143,4.8,2025-10-17 17:59:19
5142,2.3,2025-10-17 17:59:19
5141,1.6,2025-10-17 17:59:19
5140,5.0,2025-10-17 17:59:19
5139,7.5,2025-10-17 17:59:19
5138,8.6,2025-10-17 17:59:19
5137,3.7,2025-10-17 17:59:19
5136,3.6,2025-10-17 17:59:19
5135,6.6,2025-10-17 17:59:19
5134,6.6,2025-10-17 17:59:19
5133,2.5,2025-10-17 17:59:19
5132,1.1,2025-10-17 17:59:19
5131,2.6,2025-10-17 17:59:19
5130,8.8,2025-10-17 17:59:19
5129,6.7,2025-10-17 17:59:19
5128,8.6,2025-10-17 17:59:19
5127,5.7,2025-10-17 17:59:19
5126,3.8,2025-10-17 17:59:19
5125,5.2,2025-10-17 17:59:19
5124,8.9,2025-10-17 17:59:19
5123,1.0,2025-10-17 17:59:19
5122,7.6,2025-10-17 17:59:19
5121,2.4,2025-10-17 17:59:19
5120,9.5,2025-10-17 17:59:19
5119,3.4,2025-10-17 17:59:19
5118,1.4,2025-10-17 17:59:19
5117,9.5,2025-10-17 17:59:19
5116,1.4,2025-10-17 17:59:19
5115,3.1,2025-10-17 17:59:19
5114,3.6,2025-10-17 17:59:19
5113,8.2,2025-10-17 17:59:19
5112,5.9,2025-10-17 17:59:19
5111,2.5,2025-10-17 17:59:19
5110,6.2,2025-10-17 17:59:19
5109,9.3,2025-10-17 17:59:19
5108,9.1,2025-10-17 17:59:19
5107,1.9,2025-10-17 17:59:19
5106,6.9,2025-10-17 17:59:19
5105,1.3,2025-10-17 17:59:19
5104,6.6,2025-10-17 17:59:19
5103,9.6,2025-10-17 17:59:19
5102,3.2,2025-10-17 17:59:19
5101,7.8,2025-10-17 17:59:19
5100,4.1,2025-10-17 17:59:19
5099,4.9,2025-10-17 17:59:19
5098,8.2,2025-10-17 17:59:19
5097,5.0,2025-10-17 17:59:19
5096,9.5,2025-10-17 17:59:19
5095,2.1,2025-10-17 17:59:19
5094,1.2,2025-10-17 17:59:19
5093,1.4,2025-10-17 17:59:19
5092,3.7,2025-10-17 17:59:19
5091,4.9,2025-10-17 17:59:19
5090,9.5,2025-10-17 17:59:19
5089,6.4,2025-10-17 17:59:19
5088,7.7,2025-10-17 17:59:19
5087,3.6,2025-10-17 17:59:19
5086,8.6,2025-10-17 17:59:19
5085,2.2,2025-10-17 17:59:19
5084,6.1,2025-10-17 17:59:19
5083,7.6,2025-10-17 17:59:19
5082,9.7,2025-10-17 17:59:19
5081,9.8,2025-10-17 17:59:19
5080,7.7,2025-10-17 17:59:19
5079,2.6,2025-10-17 17:59:19
5078,2.4,2025-10-17 17:59:19
5077,3.4,2025-10-17 17:59:19
5076,5.5,2025-10-17 17:59:19
5075,7.3,2025-10-17 17:59:19
5074,1.3,2025-10-17 17:59:19
5073,5.6,2025-10-17 17:59:19
5072,7.7,2025-10-17 17:59:19
5071,3.7,2025-10-17 17:59:19
5070,7.6,2025-10-17 17:59:19
5069,1.1,2025-10-17 17:59:19
5068,3.8,2025-10-17 17:59:19
5067,2.8,2025-10-17 17:59:19
5066,1.1,2025-10-17 17:59:19
5065,5.0,2025-10-17 17:59:19
5064,1.9,2025-10-17 17:59:19
5063,9.5,2025-10-17 17:59:19
5062,1.0,2025-10-17 17:59:19
5061,2.3,2025-10-17 17:59:19
5060,1.2,2025-10-17 17:59:19
5059,3.3,2025-10-17 17:59:19
5058,6.0,2025-10-17 17:59:19
5057,6.4,2025-10-17 17:59:19
5056,8.3,2025-10-17 17:59:19
5055,5.9,2025-10-17 17:59:19
5054,1.6,2025-10-17 17:59:19
5053,5.8,2025-10-17 17:59:19
5052,1.6,2025-10-17 17:59:19
5051,7.6,2025-10-17 17:59:19
5050,6.8,2025-10-17 17:59:19
5049,4.5,2025-10-17 17:59:19
5048,9.0,2025-10-17 17:59:19
5047,8.8,2025-10-17 17:59:19
5046,2.7,2025-10-17 17:59:19
5045,6.5,2025-10-17 17:59:19
5044,6.7,2025-10-17 17:59:19
5043,2.5,2025-10-17 17:59:19
5042,6.4,2025-10-17 17:59:19
5040,1.0,2025-10-17 17:59:19
5041,3.9,2025-10-17 17:59:19
7368,8.2,2025-10-17 17:59:19
7367,5.0,2025-10-17 17:59:19
7366,8.4,2025-10-17 17:59:19
7365,1.6,2025-10-17 17:59:19
7364,3.4,2025-10-17 17:59:19
7363,3.2,2025-10-17 17:59:19
7362,1.1,2025-10-17 17:59:19
7361,4.4,2025-10-17 17:59:19
7360,2.5,2025-10-17 17:59:19
7359,9.1,2025-10-17 17:59:19
7358,6.3,2025-10-17 17:59:19
7357,1.4,2025-10-17 17:59:19
7356,2.2,2025-10-17 17:59:19
7355,3.8,2025-10-17 17:59:19
7354,3.1,2025-10-17 17:59:19
7353,3.5,2025-10-17 17:59:19
7352,6.2,2025-10-17 17:59:19
7351,3.0,2025-10-17 17:59:19
7350,9.1,2025-10-17 17:59:19
7349,9.6,2025-10-17 17:59:19
7348,3.1,2025-10-17 17:59:19
7347,8.6,2025-10-17 17:59:19
7346,3.2,2025-10-17 17:59:19
7345,7.0,2025-10-17 17:59:19
7344,5.1,2025-10-17 17:59:19
7343,2.8,2025-10-17 17:59:19
7342,8.2,2025-10-17 17:59:19
7341,2.4,2025-10-17 17:59:19
7340,8.5,2025-10-17 17:59:19
7339,7.1,2025-10-17 17:59:19
7338,8.2,2025-10-17 17:59:19
7337,4.1,2025-10-17 17:59:19
7336,1.6,2025-10-17 17:59:19
7335,3.1,2025-10-17 17:59:19
7334,9.4,2025-10-17 17:59:19
7333,3.0,2025-10-17 17:59:19
7332,6.5,2025-10-17 17:59:19
7331,4.2,2025-10-17 17:59:19
7330,2.3,2025-10-17 17:59:19
7329,7.3,2025-10-17 17:59:19
7328,2.2,2025-10-17 17:59:19
7327,8.7,2025-10-17 17:59:19
7326,8.6,2025-10-17 17:59:19
7325,6.1,2025-10-17 17:59:19
7324,2.8,2025-10-17 17:59:19
7323,9.0,2025-10-17 17:59:19
7322,7.1,2025-10-17 17:59:19
7321,2.0,2025-10-17 17:59:19
7320,2.1,2025-10-17 17:59:19
7319,3.7,2025-10-17 17:59:19
7318,5.5,2025-10-17 17:59:19
7317,8.0,2025-10-17 17:59:19
7316,4.7,2025-10-17 17:59:19
7315,1.8,2025-10-17 17:59:19
7314,1.9,2025-10-17 17:59:19
7313,3.6,2025-10-17 17:59:19
7312,2.9,2025-10-17 17:59:19
7311,5.3,2025-10-17 17:59:19
7310,9.6,2025-10-17 17:59:19
7309,8.5,2025-10-17 17:59:19
7308,6.9,2025-10-17 17:59:19
7307,6.6,2025-10-17 17:59:19
7306,4.1,2025-10-17 17:59:19
7305,7.4,2025-10-17 17:59:19
7304,8.0,2025-10-17 17:59:19
7303,3.0,2025-10-17 17:59:19
7302,3.2,2025-10-17 17:59:19
7301,4.9,2025-10-17 17:59:19
7300,7.2,2025-10-17 17:59:19
7299,7.1,2025-10-17 17:59:19
7298,5.4,2025-10-17 17:59:19
7297,9.0,2025-10-17 17:59:19
7296,4.5,2025-10-17 17:59:19
7295,3.8,2025-10-17 17:59:19
7294,5.4,2025-10-17 17:59:19
7293,3.9,2025-10-17 17:59:19
7292,8.3,2025-10-17 17:59:19
7291,7.9,2025-10-17 17:59:19
7290,4.2,2025-10-17 17:59:19
7289,8.8,2025-10-17 17:59:19
7288,3.8,2025-10-17 17:59:19
7287,3.2,2025-10-17 17:59:19
7286,6.5,2025-10-17 17:59:19
7285,6.2,2025-10-17 17:59:19
7284,2.6,2025-10-17 17:59:19
7283,5.7,2025-10-17 17:59:19
7282,7.3,2025-10-17 17:59:19
7281,4.4,2025-10-17 17:59:19
7280,5.2,2025-10-17 17:59:19
7279,3.2,2025-10-17 17:59:19
7278,2.3,2025-10-17 17:59:19
7277,9.1,2025-10-17 17:59:19
7276,7.0,2025-10-17 17:59:19
7275,1.4,2025-10-17 17:59:19
7274,1.9,2025-10-17 17:59:19
7273,5.3,2025-10-17 17:59:19
7272,5.4,2025-10-17 17:59:19
7271,1.7,2025-10-17 17:59:19
7270,1.3,2025-10-17 17:59:19
7269,2.8,2025-10-17 17:59:19
7268,6.1,2025-10-17 17:59:19
7267,2.6,2025-10-17 17:59:19
7266,1.6,2025-10-17 17:59:19
7265,2.6,2025-10-17 17:59:19
7264,9.0,2025-10-17 17:59:19
7263,7.8,2025-10-17 17:59:19
7262,6.6,2025-10-17 17:59:19
7261,2.4,2025-10-17 17:59:19
7260,1.6,2025-10-17 17:59:19
7259,7.5,2025-10-17 17:59:19
7258,2.6,2025-10-17 17:59:19
7257,9.5,2025-10-17 17:59:19
7256,1.7,2025-10-17 17:59:19
7255,4.1,2025-10-17 17:59:19
7254,4.4,2025-10-17 17:59:19
7253,6.3,2025-10-17 17:59:19
7252,2.7,2025-10-17 17:59:19
7251,1.5,2025-10-17 17:59:19
7250,4.3,2025-10-17 17:59:19
7249,5.5,2025-10-17 17:59:19
7248,5.3,2025-10-17 17:59:19
7247,2.2,2025-10-17 17:59:19
7246,8.9,2025-10-17 17:59:19
7245,2.9,2025-10-17 17:59:19
7244,6.1,2025-10-17 17:59:19
7243,9.2,2025-10-17 17:59:19
7242,5.9,2025-10-17 17:59:19
7241,1.3,2025-10-17 17:59:19
7240,9.3,2025-10-17 17:59:19
7239,2.8,2025-10-17 17:59:19
7238,2.4,2025-10-17 17:59:19
7237,8.8,2025-10-17 17:59:19
7236,6.5,2025-10-17 17:59:19
7235,8.3,2025-10-17 17:59:19
7234,4.1,2025-10-17 17:59:19
7233,4.9,2025-10-17 17:59:19
7232,7.4,2025-10-17 17:59:19
7231,1.5,2025-10-17 17:59:19
7230,8.4,2025-10-17 17:59:19
7229,1.9,2025-10-17 17:59:19
7228,4.4,2025-10-17 17:59:19
7227,5.4,2025-10-17 17:59:19
7226,6.2,2025-10-17 17:59:19
7225,1.0,2025-10-17 17:59:19
7224,7.0,2025-10-17 17:59:19
7223,1.0,2025-10-17 17:59:19
7222,4.0,2025-10-17 17:59:19
7221,5.2,2025-10-17 17:59:19
7220,4.1,2025-10-17 17:59:19
7219,8.7,2025-10-17 17:59:19
7218,5.2,2025-10-17 17:59:19
7217,4.1,2025-10-17 17:59:19
7216,7.3,2025-10-17 17:59:19
7215,6.5,2025-10-17 17:59:19
7214,8.3,2025-10-17 17:59:19
7213,9.9,2025-10-17 17:59:19
7212,1.2,2025-10-17 17:59:19
7211,6.8,2025-10-17 17:59:19
7210,3.6,2025-10-17 17:59:19
7209,1.8,2025-10-17 17:59:19
7208,2.1,2025-10-17 17:59:19
7207,9.7,2025-10-17 17:59:19
7206,3.7,2025-10-17 17:59:19
7205,7.1,2025-10-17 17:59:19
7204,3.2,2025-10-17 17:59:19
7203,3.4,2025-10-17 17:59:19
7202,8.4,2025-10-17 17:59:19
7201,4.8,2025-10-17 17:59:19
7200,6.7,2025-10-17 17:59:19
7199,9.5,2025-10-17 17:59:19
7198,9.2,2025-10-17 17:59:19
7197,5.2,2025-10-17 17:59:19
7196,8.4,2025-10-17 17:59:19
7195,9.1,2025-10-17 17:59:19
7194,1.8,2025-10-17 17:59:19
7193,8.4,2025-10-17 17:59:19
7192,6.8,2025-10-17 17:59:19
7191,7.6,2025-10-17 17:59:19
7190,3.4,2025-10-17 17:59:19
7189,6.5,2025-10-17 17:59:19
7188,5.6,2025-10-17 17:59:19
7187,1.2,2025-10-17 17:59:19
7186,2.8,2025-10-17 17:59:19
7185,8.5,2025-10-17 17:59:19
